Date,Open,High,Low,Close,Adj Close,Volume,Stock Name
2024-01-11,148.520004,150.380005,143.690002,148.020004,,62764600.000000,AMD
2024-01-12,148.039993,148.750000,145.000000,146.559998,,48250800.000000,AMD
2024-01-16,150.360001,159.720001,149.979996,158.740005,,112711400.000000,AMD
2024-01-17,158.449997,160.639999,154.399994,160.169998,,104085000.000000,AMD
2024-01-18,166.199997,168.600006,158.220001,162.669998,,131864900.000000,AMD
2024-01-19,165.800003,174.250000,162.199997,174.229996,,139825500.000000,AMD
2024-01-22,174.389999,174.720001,164.149994,168.179993,,122973800.000000,AMD
2024-01-23,166.500000,169.630005,164.270004,168.419998,,76830500.000000,AMD
2024-01-24,172.550003,180.580002,170.559998,178.289993,,125516400.000000,AMD
2024-01-25,183.410004,184.919998,177.630005,180.330002,,127171400.000000,AMD
2024-01-26,175.289993,181.229996,174.149994,177.250000,,107381200.000000,AMD
2024-01-29,178.770004,178.889999,174.399994,177.830002,,89384500.000000,AMD
2024-01-30,176.130005,178.479996,169.520004,172.059998,,122265700.000000,AMD
2024-01-31,165.740005,171.300003,162.559998,167.690002,,133157300.000000,AMD
2024-02-01,169.270004,171.139999,165.860001,170.479996,,91576700.000000,AMD
2024-02-02,173.789993,179.000000,173.050003,177.660004,,82078100.000000,AMD
2024-02-05,179.089996,180.009995,171.110001,174.229996,,76349200.000000,AMD
2024-02-06,173.149994,173.880005,165.500000,167.880005,,68854100.000000,AMD
2024-02-07,169.470001,172.970001,168.199997,170.940002,,53665400.000000,AMD
2024-02-08,170.330002,172.169998,168.600006,169.350006,,43385300.000000,AMD
2024-02-09,171.000000,175.100006,168.660004,172.479996,,56375700.000000,AMD
2024-02-12,172.679993,177.410004,170.669998,171.910004,,58177100.000000,AMD
2024-02-13,167.940002,173.169998,164.300003,171.539993,,63071300.000000,AMD
2024-02-14,173.470001,178.740005,172.880005,178.699997,,57402500.000000,AMD
2024-02-15,179.139999,180.500000,175.259995,176.759995,,51126400.000000,AMD
2024-02-16,177.449997,180.330002,173.250000,173.869995,,53896000.000000,AMD
2024-02-20,171.139999,171.809998,162.000000,165.690002,,66550000.000000,AMD
2024-02-21,162.740005,164.899994,161.809998,164.289993,,48774600.000000,AMD
2024-02-22,173.199997,183.830002,172.000000,181.860001,,100684700.000000,AMD
2024-02-23,181.860001,183.800003,174.550003,176.520004,,69207400.000000,AMD
2024-02-26,178.779999,179.839996,174.809998,176.009995,,45435100.000000,AMD
2024-02-27,175.919998,178.460007,172.490005,178.000000,,43665200.000000,AMD
2024-02-28,176.250000,176.839996,173.589996,176.539993,,35914400.000000,AMD
2024-02-29,179.820007,193.000000,179.820007,192.529999,,105538500.000000,AMD
2024-03-01,197.910004,202.720001,195.419998,202.639999,,103583000.000000,AMD
2024-03-04,205.160004,211.009995,203.500000,205.360001,,86835300.000000,AMD
2024-03-05,200.500000,205.330002,199.149994,205.130005,,65407100.000000,AMD
2024-03-06,210.429993,214.809998,207.320007,210.630005,,86687000.000000,AMD
2024-03-07,212.520004,213.830002,208.220001,211.380005,,63869000.000000,AMD
2024-03-08,213.410004,227.300003,205.600006,207.389999,,120592600.000000,AMD
2024-03-11,203.009995,203.550003,196.699997,198.389999,,73098600.000000,AMD
2024-03-12,200.520004,202.850006,194.270004,202.759995,,68951700.000000,AMD
2024-03-13,198.729996,198.830002,192.699997,194.789993,,70526900.000000,AMD
2024-03-14,192.919998,196.929993,184.029999,187.059998,,84490500.000000,AMD
2024-03-15,184.830002,193.800003,184.479996,191.059998,,95225700.000000,AMD
2024-03-18,193.289993,193.500000,188.050003,190.649994,,59306900.000000,AMD
2024-03-19,183.160004,185.610001,177.360001,181.419998,,83509500.000000,AMD
2024-03-20,182.029999,182.679993,174.000000,179.729996,,81773100.000000,AMD
2024-03-21,185.970001,187.690002,177.660004,178.679993,,75265600.000000,AMD
2024-03-22,177.210007,180.759995,175.050003,179.649994,,57832100.000000,AMD
2024-03-25,172.899994,182.800003,172.000000,178.630005,,71935300.000000,AMD
2024-03-26,179.539993,182.600006,176.330002,177.869995,,65322400.000000,AMD
2024-03-27,179.960007,181.229996,175.399994,179.589996,,55685600.000000,AMD
2024-03-28,179.470001,183.399994,178.300003,180.490005,,57628600.000000,AMD
2024-04-01,180.100006,187.240005,179.899994,183.339996,,74299900.000000,AMD
2024-04-02,179.470001,180.100006,174.830002,178.699997,,61598800.000000,AMD
2024-04-03,177.539993,182.050003,176.699997,180.770004,,49835100.000000,AMD
2024-04-04,182.919998,183.020004,165.649994,165.830002,,88280000.000000,AMD
2024-04-05,168.100006,172.690002,165.580002,170.419998,,66025200.000000,AMD
2024-04-08,168.199997,171.660004,166.820007,169.899994,,43997500.000000,AMD
2024-04-09,170.210007,171.600006,167.289993,170.779999,,42928000.000000,AMD
2024-04-10,166.710007,169.779999,164.000000,167.139999,,59600000.000000,AMD
2024-04-11,167.550003,170.949997,166.550003,170.500000,,48994500.000000,AMD
2024-04-12,164.529999,165.699997,161.820007,163.279999,,63334200.000000,AMD
2024-04-15,164.429993,164.440002,158.759995,160.320007,,61461200.000000,AMD
2024-04-16,162.279999,164.880005,161.669998,163.460007,,55302100.000000,AMD
2024-04-17,163.970001,164.449997,153.880005,154.020004,,75909000.000000,AMD
2024-04-18,155.509995,156.960007,152.320007,155.080002,,52669800.000000,AMD
2024-04-19,151.589996,154.250000,145.289993,146.639999,,71232500.000000,AMD
2024-04-22,148.149994,149.889999,145.630005,148.639999,,49397000.000000,AMD
2024-04-23,151.649994,153.500000,150.350006,152.270004,,46051900.000000,AMD
2024-04-24,156.559998,157.660004,150.630005,151.740005,,43412600.000000,AMD
2024-04-25,149.149994,155.139999,146.750000,153.759995,,41471400.000000,AMD
2024-04-26,154.240005,158.630005,153.429993,157.399994,,42510700.000000,AMD
2024-04-29,159.080002,160.770004,156.259995,160.199997,,43478200.000000,AMD
2024-04-30,160.630005,162.289993,158.350006,158.380005,,60742800.000000,AMD
2024-05-01,148.110001,151.369995,142.139999,144.270004,,89413200.000000,AMD
2024-05-02,145.509995,147.619995,141.160004,146.160004,,50034700.000000,AMD
2024-05-03,148.750000,150.789993,147.240005,150.600006,,49361100.000000,AMD
2024-05-06,153.100006,156.649994,151.259995,155.779999,,44624500.000000,AMD
2024-05-07,156.320007,157.699997,153.660004,154.429993,,37374900.000000,AMD
2024-05-08,153.399994,155.330002,152.520004,153.619995,,28728000.000000,AMD
2024-05-09,153.130005,154.089996,150.610001,152.389999,,33018000.000000,AMD
2024-05-10,154.289993,156.369995,151.309998,151.919998,,37652800.000000,AMD
2024-05-13,151.279999,153.330002,150.399994,150.559998,,27859200.000000,AMD
2024-05-14,150.429993,153.490005,148.779999,153.160004,,31938300.000000,AMD
2024-05-15,155.589996,159.690002,154.699997,159.669998,,43195900.000000,AMD
2024-05-16,160.919998,168.059998,159.899994,162.619995,,76726700.000000,AMD
2024-05-17,168.429993,169.720001,162.320007,164.470001,,65944400.000000,AMD
2024-05-20,165.550003,168.490005,164.470001,166.330002,,45618000.000000,AMD
2024-05-21,164.000000,165.830002,163.100006,164.660004,,30005500.000000,AMD
2024-05-22,167.410004,169.809998,163.860001,165.520004,,47426700.000000,AMD
2024-05-23,170.179993,173.139999,158.270004,160.429993,,91888800.000000,AMD
2024-05-24,161.410004,167.660004,160.250000,166.360001,,54795400.000000,AMD
2024-05-28,169.419998,174.550003,164.960007,171.610001,,66495400.000000,AMD
2024-05-29,167.460007,168.479996,162.910004,165.139999,,56537500.000000,AMD
2024-05-30,167.899994,168.750000,163.800003,166.750000,,46479900.000000,AMD
2024-05-31,166.649994,169.500000,160.070007,166.899994,,64331900.000000,AMD
2024-06-03,170.820007,171.080002,160.910004,163.550003,,59157600.000000,AMD
2024-06-04,162.839996,164.830002,158.869995,159.990005,,48157200.000000,AMD
2024-06-05,162.070007,167.119995,161.380005,166.169998,,60507500.000000,AMD
2024-06-06,165.460007,169.509995,163.860001,166.779999,,47153700.000000,AMD
2024-06-07,166.589996,169.449997,165.860001,167.869995,,44796000.000000,AMD
2024-06-10,162.479996,165.550003,159.610001,160.339996,,67575600.000000,AMD
2024-06-11,160.500000,161.539993,156.919998,158.960007,,40497100.000000,AMD
2024-06-12,160.320007,162.240005,158.619995,160.240005,,48325800.000000,AMD
2024-06-13,160.399994,162.660004,157.309998,159.899994,,44442500.000000,AMD
2024-06-14,158.500000,161.339996,157.610001,159.630005,,34054000.000000,AMD
2024-06-17,158.000000,159.229996,154.139999,158.399994,,44507700.000000,AMD
2024-06-18,156.990005,157.240005,153.339996,154.630005,,51852000.000000,AMD
2024-06-20,155.820007,166.820007,155.500000,161.779999,,93245700.000000,AMD
2024-06-21,161.750000,163.199997,157.889999,161.229996,,61334700.000000,AMD
2024-06-24,159.750000,163.399994,158.190002,160.250000,,45954100.000000,AMD
2024-06-25,160.729996,161.000000,156.449997,160.250000,,40975300.000000,AMD
2024-06-26,160.600006,160.740005,156.000000,157.539993,,36973400.000000,AMD
2024-06-27,157.179993,160.610001,156.809998,159.470001,,34018200.000000,AMD
2024-06-28,160.229996,166.449997,159.410004,162.210007,,56204600.000000,AMD
2024-07-01,161.250000,161.509995,153.639999,157.690002,,50436700.000000,AMD
2024-07-02,157.039993,164.580002,156.699997,164.309998,,57838600.000000,AMD
2024-07-03,164.199997,165.259995,162.509995,163.899994,,26980900.000000,AMD
2024-07-05,165.970001,174.039993,165.679993,171.899994,,61857100.000000,AMD
2024-07-08,174.899994,178.949997,173.220001,178.690002,,60223400.000000,AMD
2024-07-09,177.970001,180.410004,174.699997,177.100006,,43395600.000000,AMD
2024-07-10,179.990005,187.279999,177.800003,183.960007,,90247000.000000,AMD
2024-07-11,184.070007,187.110001,177.250000,181.940002,,59231400.000000,AMD
2024-07-12,182.020004,186.990005,179.690002,181.610001,,50827400.000000,AMD
2024-07-15,184.449997,185.500000,178.539993,179.830002,,42202700.000000,AMD
2024-07-16,179.690002,179.750000,174.529999,177.550003,,40633100.000000,AMD
2024-07-17,169.800003,169.800003,159.369995,159.429993,,76954200.000000,AMD
2024-07-18,163.410004,163.410004,153.199997,155.770004,,69420300.000000,AMD
2024-07-19,154.860001,155.809998,150.619995,151.580002,,47513100.000000,AMD
2024-07-22,154.229996,156.699997,152.539993,155.869995,,43912500.000000,AMD
2024-07-23,154.949997,157.050003,153.800003,154.000000,,31950600.000000,AMD
2024-07-24,152.720001,153.679993,144.529999,144.630005,,49203100.000000,AMD
2024-07-25,144.070007,144.750000,136.809998,138.320007,,60578500.000000,AMD
2024-07-26,140.320007,141.289993,138.270004,139.990005,,49435800.000000,AMD
2024-07-29,141.190002,144.589996,138.750000,139.750000,,47447200.000000,AMD
2024-07-30,139.880005,141.699997,134.050003,138.440002,,68801700.000000,AMD
2024-07-31,150.729996,153.600006,140.029999,144.479996,,114306800.000000,AMD
2024-08-01,145.000000,147.289993,130.240005,132.539993,,94731900.000000,AMD
2024-08-02,133.500000,137.100006,131.330002,132.500000,,78562000.000000,AMD
2024-08-05,122.160004,139.139999,121.830002,134.820007,,76089400.000000,AMD
2024-08-06,135.149994,136.440002,129.100006,130.179993,,64455600.000000,AMD
2024-08-07,133.750000,136.240005,128.369995,128.669998,,54676500.000000,AMD
2024-08-08,131.970001,136.479996,128.940002,136.320007,,49037500.000000,AMD
2024-08-09,134.690002,135.500000,132.440002,134.270004,,40583000.000000,AMD
2024-08-12,134.440002,137.990005,133.229996,136.770004,,39724300.000000,AMD
2024-08-13,138.119995,141.190002,137.520004,141.130005,,42218000.000000,AMD
2024-08-14,143.000000,143.250000,137.639999,140.750000,,35506400.000000,AMD
2024-08-15,143.000000,147.960007,141.809998,147.360001,,43582400.000000,AMD
2024-08-16,145.699997,149.369995,145.199997,148.559998,,31123900.000000,AMD
2024-08-19,148.429993,155.369995,147.720001,155.279999,,60766900.000000,AMD
2024-08-20,156.490005,162.039993,154.509995,156.399994,,76851200.000000,AMD
2024-08-21,156.119995,158.649994,155.070007,157.809998,,42791200.000000,AMD
2024-08-22,158.869995,159.839996,151.009995,151.699997,,45737300.000000,AMD
2024-08-23,153.600006,156.399994,151.830002,154.979996,,43694600.000000,AMD
2024-08-26,154.699997,158.279999,148.910004,149.990005,,49893300.000000,AMD
2024-08-27,150.130005,151.699997,148.440002,150.500000,,35102700.000000,AMD
2024-08-28,149.399994,150.429993,144.720001,146.360001,,34075800.000000,AMD
2024-08-29,146.589996,149.490005,144.470001,145.490005,,31602100.000000,AMD
2024-08-30,147.520004,148.990005,145.250000,148.559998,,31169100.000000,AMD
2024-09-03,146.410004,146.490005,136.100006,136.940002,,42172700.000000,AMD
2024-09-04,140.509995,143.369995,138.509995,140.869995,,42130600.000000,AMD
2024-09-05,138.199997,141.710007,137.830002,139.440002,,25023000.000000,AMD
2024-09-06,138.699997,139.130005,132.110001,134.350006,,39993500.000000,AMD
2024-09-09,136.100006,138.449997,134.860001,138.149994,,27194500.000000,AMD
2024-09-10,139.059998,143.080002,137.250000,142.839996,,37217500.000000,AMD
2024-09-11,145.320007,150.160004,140.710007,149.860001,,50935400.000000,AMD
2024-09-12,148.429993,151.539993,147.649994,150.770004,,29286200.000000,AMD
2024-09-13,152.320007,153.029999,150.699997,152.309998,,25117200.000000,AMD
2024-09-16,151.699997,154.440002,150.910004,152.080002,,27677800.000000,AMD
2024-09-17,153.550003,154.039993,149.229996,150.820007,,29889000.000000,AMD
2024-09-18,150.899994,152.820007,148.009995,148.289993,,26320100.000000,AMD
2024-09-19,153.809998,159.250000,152.770004,156.740005,,44500000.000000,AMD
2024-09-20,156.000000,157.449997,152.470001,155.949997,,40248200.000000,AMD
2024-09-23,156.449997,157.190002,154.970001,156.750000,,21728500.000000,AMD
2024-09-24,157.460007,159.639999,154.580002,158.320007,,27531200.000000,AMD
2024-09-25,158.500000,162.949997,158.179993,162.020004,,35233300.000000,AMD
2024-09-26,167.059998,168.679993,164.050003,167.490005,,38044900.000000,AMD
2024-09-27,167.479996,168.729996,163.740005,164.350006,,27876000.000000,AMD
2024-09-30,163.100006,165.080002,162.179993,164.080002,,21881600.000000,AMD
2024-10-01,164.479996,165.399994,158.080002,159.750000,,31831900.000000,AMD
2024-10-02,159.309998,163.100006,158.669998,159.779999,,24630400.000000,AMD
2024-10-03,159.710007,166.789993,159.399994,162.850006,,29598800.000000,AMD
2024-10-04,166.529999,171.210007,164.419998,170.899994,,44556500.000000,AMD
2024-10-07,171.080002,172.410004,168.210007,170.970001,,38379900.000000,AMD
2024-10-08,171.750000,173.600006,170.000000,172.800003,,34730200.000000,AMD
2024-10-09,174.050003,174.050003,169.550003,171.020004,,33890700.000000,AMD
2024-10-10,169.759995,172.009995,162.000000,164.179993,,75113600.000000,AMD
2024-10-11,164.190002,169.350006,163.009995,167.889999,,42136200.000000,AMD
2024-10-14,167.770004,168.899994,165.149994,165.270004,,31757200.000000,AMD
2024-10-15,163.210007,164.130005,155.740005,156.639999,,50768000.000000,AMD
2024-10-16,158.070007,158.279999,154.919998,156.130005,,30575800.000000,AMD
2024-10-17,160.000000,160.440002,156.199997,156.250000,,29491900.000000,AMD
2024-10-18,157.410004,158.009995,155.559998,155.970001,,23823000.000000,AMD
2024-10-21,155.759995,158.000000,154.149994,157.899994,,25781200.000000,AMD
2024-10-22,156.600006,156.740005,151.910004,154.089996,,34997400.000000,AMD
2024-10-23,153.000000,153.449997,150.520004,152.910004,,26095900.000000,AMD
2024-10-24,154.740005,155.190002,152.350006,153.440002,,22877000.000000,AMD
2024-10-25,155.399994,158.910004,155.050003,156.229996,,29758500.000000,AMD
2024-10-28,158.500000,160.279999,157.039993,159.919998,,36010100.000000,AMD
2024-10-29,161.100006,167.509995,158.940002,166.250000,,71896000.000000,AMD
2024-10-30,153.009995,153.119995,148.100006,148.600006,,87701700.000000,AMD
2024-10-31,147.800003,148.679993,143.330002,144.070007,,44386600.000000,AMD
2024-11-01,144.440002,144.539993,141.320007,141.860001,,39027400.000000,AMD
2024-11-04,141.699997,143.639999,139.720001,140.710007,,29117400.000000,AMD
2024-11-05,141.940002,143.080002,140.800003,141.660004,,27067300.000000,AMD
2024-11-06,144.949997,145.630005,141.520004,145.100006,,32911500.000000,AMD
2024-11-07,146.679993,150.119995,145.660004,149.820007,,30326400.000000,AMD
2024-11-08,149.389999,150.710007,147.529999,147.949997,,27560300.000000,AMD
2024-11-11,147.380005,148.570007,144.910004,147.350006,,29868100.000000,AMD
2024-11-12,147.000000,147.449997,141.550003,143.630005,,33560300.000000,AMD
2024-11-13,142.860001,144.490005,139.070007,139.300003,,35146600.000000,AMD
2024-11-14,140.339996,141.399994,138.559998,138.839996,,31681400.000000,AMD
2024-11-15,136.570007,137.350006,133.649994,134.899994,,44217500.000000,AMD
2024-11-18,138.190002,140.899994,137.210007,138.929993,,38782400.000000,AMD
2024-11-19,137.410004,139.750000,137.139999,139.389999,,23131400.000000,AMD
2024-11-20,138.960007,140.770004,135.479996,137.600006,,28843100.000000,AMD
2024-11-21,138.869995,140.279999,134.929993,137.490005,,29311400.000000,AMD
2024-11-22,137.350006,139.130005,137.039993,138.350006,,21784700.000000,AMD
2024-11-25,140.490005,142.350006,139.050003,141.130005,,30923100.000000,AMD
2024-11-26,142.550003,142.800003,136.619995,137.720001,,32092400.000000,AMD
2024-11-27,137.199997,137.940002,132.960007,136.240005,,30175300.000000,AMD
2024-11-29,136.240005,138.589996,135.779999,137.179993,,16085700.000000,AMD
2024-12-02,137.919998,142.820007,137.800003,142.059998,,33102400.000000,AMD
2024-12-03,142.580002,143.449997,141.080002,141.979996,,22665300.000000,AMD
2024-12-04,142.960007,144.119995,141.179993,143.990005,,25942700.000000,AMD
2024-12-05,143.679993,143.949997,140.380005,141.360001,,29576900.000000,AMD
2024-12-06,141.479996,142.789993,137.399994,138.589996,,33576800.000000,AMD
2024-12-09,135.710007,135.770004,130.000000,130.869995,,57055600.000000,AMD
2024-12-10,131.559998,131.559998,127.070000,127.739998,,38907200.000000,AMD
2024-12-11,128.520004,131.210007,126.220001,130.149994,,45588100.000000,AMD
2024-12-12,130.000000,132.320007,129.070007,130.600006,,34267100.000000,AMD
2024-12-13,131.300003,131.300003,124.769997,126.910004,,67544700.000000,AMD
2024-12-16,126.010002,127.760002,123.120003,126.690002,,42090300.000000,AMD
2024-12-17,124.449997,127.080002,123.150002,125.019997,,43314900.000000,AMD
2024-12-18,125.430000,127.750000,120.430000,121.410004,,49724400.000000,AMD
2024-12-19,122.160004,123.379997,118.449997,118.879997,,46160700.000000,AMD
2024-12-20,118.000000,121.860001,117.900002,119.209999,,53591200.000000,AMD
2024-12-23,120.709999,126.339996,120.470001,124.599998,,47777900.000000,AMD
2024-12-24,127.510002,127.510002,124.660004,126.290001,,24829600.000000,AMD
2024-12-26,125.519997,127.300003,125.050003,125.059998,,24998200.000000,AMD
2024-12-27,124.370003,126.180000,122.260002,125.190002,,32924000.000000,AMD
2024-12-30,123.559998,124.099998,122.349998,122.440002,,30501600.000000,AMD
2024-01-02,186.033057,187.315366,182.792518,184.532074,,82488700.000000,AAPL
2024-01-03,183.120556,184.770652,182.335262,183.150375,,58414500.000000,AAPL
2024-01-04,181.062914,181.997307,179.800504,180.824356,,71983600.000000,AAPL
2024-01-05,180.903872,181.669266,179.094727,180.098694,,62303300.000000,AAPL
2024-01-08,181.003268,184.492330,180.416793,184.452560,,59144500.000000,AAPL
2024-01-09,182.822345,184.045000,181.639444,184.035065,,42841800.000000,AAPL
2024-01-10,183.249796,185.287550,182.822355,185.078812,,46792900.000000,AAPL
2024-01-11,185.426703,185.933669,182.524132,184.482376,,49128400.000000,AAPL
2024-01-12,184.949573,185.625523,184.084771,184.810410,,40444700.000000,AAPL
2024-01-16,181.072860,183.160318,179.850190,182.534088,,65603000.000000,AAPL
2024-01-17,180.188164,181.838245,179.223951,181.589737,,47317400.000000,AAPL
2024-01-18,184.979377,188.011177,184.720935,187.504227,,78005800.000000,AAPL
2024-01-19,188.200061,190.804420,187.693110,190.416748,,68741000.000000,AAPL
2024-01-22,191.152327,194.164242,191.112557,192.732834,,60133900.000000,AAPL
2024-01-23,193.856118,194.581757,192.673218,194.015152,,42355600.000000,AAPL
2024-01-24,194.253726,195.208003,193.180169,193.339218,,53631300.000000,AAPL
2024-01-25,194.054906,195.098642,191.957498,193.011169,,54822100.000000,AAPL
2024-01-26,193.110587,193.597653,190.794491,191.271622,,44594000.000000,AAPL
2024-01-29,190.864052,191.052920,188.448561,190.585724,,47145600.000000,AAPL
2024-01-30,189.800472,190.655340,186.351180,186.917770,,55859400.000000,AAPL
2024-01-31,185.923743,185.983398,183.249810,183.299500,,55467800.000000,AAPL
2024-02-01,182.891930,185.834256,182.722947,185.744797,,64885400.000000,AAPL
2024-02-02,178.786588,186.212008,178.180228,184.740845,,102518000.000000,AAPL
2024-02-05,187.027087,188.120528,184.730876,186.559891,,69668800.000000,AAPL
2024-02-06,185.744802,188.180177,185.655343,188.170242,,43490800.000000,AAPL
2024-02-07,189.502257,189.909814,187.484373,188.279602,,53439000.000000,AAPL
2024-02-08,188.259712,188.408811,186.231894,187.196106,,40962000.000000,AAPL
2024-02-09,187.763406,189.097120,187.116467,187.962479,,45155200.000000,AAPL
2024-02-12,187.534482,187.783307,185.912138,186.270447,,41781900.000000,AAPL
2024-02-13,184.896945,185.334879,182.647556,184.170364,,56529500.000000,AAPL
2024-02-14,184.449076,184.658081,181.582606,183.284561,,54630500.000000,AAPL
2024-02-15,182.687385,183.622970,180.497727,182.995926,,65434500.000000,AAPL
2024-02-16,182.558001,183.981288,180.816225,181.453217,,49701400.000000,AAPL
2024-02-20,180.935641,181.572633,179.154060,180.706726,,53665600.000000,AAPL
2024-02-21,181.084946,182.030479,179.810963,181.463165,,41529700.000000,AAPL
2024-02-22,182.617708,184.090764,181.602513,183.503525,,52292200.000000,AAPL
2024-02-23,184.140520,184.170377,181.373586,181.662231,,45119700.000000,AAPL
2024-02-26,181.383551,181.901096,179.801011,180.308624,,40867400.000000,AAPL
2024-02-27,180.248905,183.055644,178.716134,181.771713,,54318900.000000,AAPL
2024-02-28,181.652272,182.259406,179.283467,180.567398,,48953900.000000,AAPL
2024-02-29,180.418104,181.711997,178.686276,179.900543,,136682600.000000,AAPL
2024-03-01,178.706190,179.681580,176.546390,178.815674,,73488000.000000,AAPL
2024-03-04,175.322137,176.068613,172.973228,174.277084,,81510100.000000,AAPL
2024-03-05,169.957487,171.231471,168.822845,169.320496,,95132400.000000,AAPL
2024-03-06,170.256065,170.435227,167.887245,168.325180,,68587700.000000,AAPL
2024-03-07,168.355054,169.927630,167.698167,168.205765,,71765100.000000,AAPL
2024-03-08,168.205762,172.883671,168.146047,169.927628,,76114600.000000,AAPL
2024-03-11,172.127250,173.560485,171.241434,171.938141,,60139500.000000,AAPL
2024-03-12,172.336252,173.212122,170.206310,172.415878,,59825400.000000,AAPL
2024-03-13,171.958052,172.376076,169.957488,170.325760,,52488700.000000,AAPL
2024-03-14,172.097377,173.490792,171.241418,172.186951,,72913500.000000,AAPL
2024-03-15,170.365549,171.808731,169.489680,171.808731,,121664700.000000,AAPL
2024-03-18,174.744891,176.874834,172.704523,172.903580,,75604200.000000,AAPL
2024-03-19,173.520659,175.779995,172.216818,175.252487,,55215200.000000,AAPL
2024-03-20,174.894174,177.830307,174.267130,177.830307,,53423100.000000,AAPL
2024-03-21,176.217935,176.655870,170.037113,170.564621,,106181300.000000,AAPL
2024-03-22,170.952792,172.236738,169.260784,171.470352,,71106600.000000,AAPL
2024-03-25,169.768390,171.131947,168.653644,170.047073,,54288300.000000,AAPL
2024-03-26,169.201060,170.614385,168.783036,168.912430,,57388400.000000,AAPL
2024-03-27,169.609149,172.784160,169.310556,172.495514,,60273300.000000,AAPL
2024-03-28,170.942823,171.420563,169.708645,170.674088,,65672700.000000,AAPL
2024-04-01,170.385479,170.445194,168.683508,169.230927,,46240500.000000,AAPL
2024-04-02,168.285371,168.544144,167.439360,168.046494,,49329500.000000,AAPL
2024-04-03,167.996733,169.877850,167.787728,168.852692,,47691700.000000,AAPL
2024-04-04,169.489704,171.112049,168.026627,168.026627,,53704400.000000,AAPL
2024-04-05,168.792968,169.589211,168.155976,168.783020,,42055200.000000,AAPL
2024-04-08,168.235616,168.404816,167.449336,167.658340,,37425500.000000,AAPL
2024-04-09,167.907162,169.280681,167.558816,168.872604,,42451200.000000,AAPL
2024-04-10,168.006696,168.295327,166.324636,166.991486,,49709300.000000,AAPL
2024-04-11,167.548852,174.635401,167.369706,174.217361,,91070300.000000,AAPL
2024-04-12,173.441045,177.521782,173.391292,175.720291,,101593300.000000,AAPL
2024-04-15,174.535868,175.799904,171.689308,171.878418,,73531800.000000,AAPL
2024-04-16,170.942841,172.943390,167.479200,168.583984,,73711200.000000,AAPL
2024-04-17,168.812899,169.848004,167.210464,167.210464,,50901200.000000,AAPL
2024-04-18,167.240312,167.847446,165.767272,166.254959,,43122900.000000,AAPL
2024-04-19,165.428884,165.617978,163.308889,164.224564,,67772100.000000,AAPL
2024-04-22,164.742120,166.473933,163.995644,165.060608,,48116400.000000,AAPL
2024-04-23,164.572928,166.264935,164.144941,166.115631,,49537800.000000,AAPL
2024-04-24,165.757307,168.504345,165.428871,168.225662,,48251800.000000,AAPL
2024-04-25,168.733275,169.808201,167.359755,169.091583,,50558300.000000,AAPL
2024-04-26,169.081609,170.534739,168.384887,168.504333,,44838400.000000,AAPL
2024-04-29,172.555207,175.202709,172.286487,172.684601,,68169400.000000,AAPL
2024-04-30,172.515396,174.167598,169.201044,169.529495,,65934800.000000,AAPL
2024-05-01,168.783016,171.898311,168.315224,168.504333,,50383100.000000,AAPL
2024-05-02,171.699267,172.604994,170.086885,172.216827,,94214900.000000,AAPL
2024-05-03,185.772810,186.121171,181.801571,182.518188,,163224100.000000,AAPL
2024-05-06,181.493025,183.334321,179.572087,180.856033,,78569700.000000,AAPL
2024-05-07,182.587839,184.031021,180.467859,181.542770,,77305800.000000,AAPL
2024-05-08,181.990679,182.209646,180.597249,181.881195,,45057100.000000,AAPL
2024-05-09,181.702043,183.792180,181.254160,183.702606,,48983000.000000,AAPL
2024-05-10,184.280653,184.470019,181.519943,182.436859,,50759500.000000,AAPL
2024-05-13,184.818838,186.473282,184.001578,185.656021,,72044800.000000,AAPL
2024-05-14,186.881888,187.669251,185.665974,186.802155,,52393600.000000,AAPL
2024-05-15,187.280584,190.011396,186.742384,189.084518,,70400000.000000,AAPL
2024-05-16,189.831996,190.459891,189.024712,189.204102,,52845200.000000,AAPL
2024-05-17,188.875199,190.170847,188.546302,189.233994,,41282900.000000,AAPL
2024-05-20,188.695822,191.277143,188.376886,190.400085,,44361300.000000,AAPL
2024-05-21,190.449915,192.084421,190.280486,191.705704,,42309400.000000,AAPL
2024-05-22,191.625965,192.174126,189.632664,190.260544,,34648500.000000,AAPL
2024-05-23,190.340286,190.360223,186.004866,186.254028,,51005900.000000,AAPL
2024-05-24,188.187525,189.941624,187.410124,189.343628,,36294600.000000,AAPL
2024-05-28,190.868489,192.353504,188.466574,189.353592,,52280100.000000,AAPL
2024-05-29,188.974888,191.606045,188.875217,189.652603,,53068000.000000,AAPL
2024-05-30,190.121023,191.536264,189.991469,190.649246,,49947900.000000,AAPL
2024-05-31,190.798749,191.924969,189.273875,191.606033,,75158300.000000,AAPL
2024-06-03,192.253846,194.336857,191.875129,193.380066,,50080500.000000,AAPL
2024-06-04,193.988012,194.665742,192.383404,193.698990,,47471400.000000,AAPL
2024-06-05,194.745471,196.240446,194.217247,195.213898,,54156800.000000,AAPL
2024-06-06,195.034506,195.841790,193.519593,193.828552,,41181800.000000,AAPL
2024-06-07,193.997982,196.280320,193.489696,196.230484,,53103900.000000,AAPL
2024-06-10,196.240436,196.639105,191.506347,192.473099,,97262100.000000,AAPL
